time,x,y,z
82.04543,0.003947426,0.0035212308,-0.0028670218
82.06202,0.004265903,0.0033310922,-0.0013313809
82.07856,0.00437335,0.002910984,0.00045066173
82.095215,0.0045448216,0.0027753846,0.0013671485
82.112465,0.0051914616,0.0027292876,0.0032190888
82.12872,0.0053556296,0.0022323334,0.0041922405
82.14541,0.005424303,0.0020202575,0.006060925
82.16211,0.0056625754,0.002071035,0.00787989
82.17887,0.0056141727,0.0017524323,0.0087695075
82.19534,0.0054248143,0.0013145986,0.010486932
82.211754,0.0056324354,0.0012159001,0.012116917
82.22878,0.0058453023,0.0011027792,0.012824923
82.24534,0.0056906147,0.0012243055,0.014254912
82.261986,0.0054787793,0.0011060352,0.015483425
82.27872,0.005634554,0.00094823656,0.016069943
82.295494,0.0056514707,0.0009823805,0.017158728
82.311905,0.0059001963,0.0014123057,0.018139716
82.32847,0.0057643913,0.0016788937,0.018586557
82.34551,0.0056883916,0.0023132863,0.019483363
82.36177,0.0052746264,0.00267813,0.020132598
82.37902,0.005355847,0.0024714605,0.020393346
82.39572,0.004975444,0.0030932208,0.020731606
82.41209,0.0042828773,0.0036009005,0.020882167
82.42874,0.004270521,0.0035533137,0.020907646
82.44567,0.004066318,0.004355012,0.020807354
82.46259,0.004123664,0.005398885,0.020826347
82.47897,0.003934106,0.0054715048,0.020801457
82.49553,0.003774424,0.0058540967,0.020704119
82.511955,0.003875881,0.006806109,0.020608895
82.528404,0.0037619397,0.006957621,0.020583479
82.54558,0.004183217,0.007834149,0.02054073
82.56241,0.0046846275,0.008408636,0.020395191
82.57889,0.004755198,0.008481622,0.020345418
82.59553,0.0050844434,0.008972245,0.020226292
82.61217,0.005204263,0.009161015,0.020109255
82.62885,0.005581254,0.009415296,0.019977633
82.645676,0.006005462,0.009686891,0.019826619
82.66216,0.0062580546,0.009902737,0.019734768
82.67839,0.0065868725,0.010211941,0.01959474
82.69527,0.0068160286,0.010740469,0.019384015
82.71206,0.0067480374,0.0106967,0.019327177
82.72868,0.006770452,0.011048605,0.019130055
82.74562,0.007066983,0.011286997,0.018879699
82.76236,0.007154989,0.011207799,0.018757122
82.77888,0.0071390974,0.011604007,0.018505957
82.79557,0.007611813,0.0116417445,0.018197892
82.812225,0.007898845,0.011329611,0.01798408
82.82887,0.007582272,0.011355579,0.01749656
82.84543,0.0074026464,0.011350769,0.01685913
82.86212,0.0074072923,0.011147874,0.016456312
82.87896,0.0073064053,0.010789459,0.01551839
82.8955,0.007107965,0.0107913185,0.014449172
82.91229,0.006980444,0.010768002,0.013935229
82.92881,0.007076077,0.010712484,0.012823152
82.945526,0.0071295784,0.010501887,0.011768074
82.96223,0.0066042845,0.00997452,0.011222372
82.979034,0.0067417696,0.01008067,0.010095599
82.99539,0.006681053,0.009924592,0.009416187
83.012115,0.006453415,0.009948164,0.00823781
83.02877,0.0061710514,0.009360439,0.006965815
83.04543,0.00630483,0.009540226,0.005613181
83.0619,0.006319787,0.009495908,0.004911735
83.078705,0.0058629066,0.009777049,0.0033722653
83.0953,0.0058931834,0.009239983,0.0026137743
83.11193,0.0056171324,0.009107593,0.00095100835
83.12875,0.00545161,0.009285896,-0.0006652249
83.145485,0.0049746,0.00900236,-0.0014489547
83.16205,0.004480733,0.008904776,-0.003123839
83.17899,0.0042923605,0.009135184,-0.0055832914
83.19572,0.0042936704,0.008706708,-0.0055825175
83.21228,0.0036216262,0.009149614,-0.0071791653
83.22868,0.003263927,0.008976685,-0.008775581
83.245476,0.0025398205,0.008592556,-0.010400292
83.26203,0.0020539663,0.008597422,-0.011939942
83.27892,0.0012416863,0.008763515,-0.013444674
83.29539,0.0012445989,0.008331027,-0.013444461
83.31213,0.00039371228,0.00802357,-0.014930496
83.329056,-0.0005524723,0.0078511,-0.017116556
83.34558,-0.00092464674,0.007428426,-0.017772049
83.362175,-0.001424666,0.007001103,-0.019110573
83.37872,-0.002123007,0.0067492356,-0.020335415
83.39544,-0.0024204405,0.0064933277,-0.020905541
83.41214,-0.0030447596,0.0066809338,-0.02208001
83.42882,-0.0032746363,0.006857181,-0.023073358
83.445625,-0.003712069,0.0065310556,-0.023549585
83.462296,-0.0042670467,0.0064256266,-0.024482276
83.478676,-0.0043520965,0.006559476,-0.025290554
83.49578,-0.00435801,0.006483771,-0.025717981
83.512054,-0.0042589596,0.006157085,-0.026405478
83.5288,-0.0042336914,0.0059873005,-0.026754724
83.54562,-0.004747441,0.006238924,-0.027249781
83.56211,-0.004969693,0.005991195,-0.027739506
83.57882,-0.0053514848,0.0054656533,-0.028187277
83.59559,-0.005364199,0.0050086286,-0.028338129
83.612175,-0.0050949813,0.0050454126,-0.028628573
83.628784,-0.0052024173,0.004901686,-0.028684838
83.64552,-0.00491069,0.0045725773,-0.028627845
83.66226,-0.0047757723,0.004653565,-0.028523529
83.678604,-0.004675905,0.00440941,-0.02842386
83.69504,-0.004170133,0.0043086875,-0.02811525
83.712585,-0.0036323932,0.0043612896,-0.027656158
83.72863,-0.0032901296,0.0040410613,-0.027360713
83.74546,-0.002945937,0.0039633564,-0.02665217
83.76283,-0.0024188163,0.004159373,-0.025843946
83.77886,-0.0018230504,0.003664207,-0.025375023
83.795334,-0.0016666579,0.0033848772,-0.024357228
83.8121,-0.0011358124,0.0037958317,-0.023195475
83.828964,-0.0008899071,0.0036887445,-0.022596108
83.84567,-0.00027201846,0.0040723667,-0.021269407
83.862076,0.00025820293,0.0041336683,-0.019775482
83.87873,0.00058551814,0.0041168686,-0.019011708
83.895775,0.0009416361,0.0040749977,-0.017386377
83.912056,0.0010576042,0.0047089276,-0.015754445
83.928764,0.0010945797,0.0045125657,-0.014937068
83.945366,0.0015110673,0.0043625035,-0.013308178
83.96213,0.0017021808,0.004674025,-0.011730455
83.97897,0.0017874738,0.0048778993,-0.01088704
83.9958,0.0016365045,0.0049993163,-0.009138983
84.0121,0.001708331,0.0049420525,-0.008285539
84.02909,0.0012581435,0.00497496,-0.0065560713
84.045845,0.001232332,0.0048908177,-0.0048964885
84.06215,0.00087309885,0.0049720476,-0.0040166546
84.07872,0.0007610606,0.0047895797,-0.0022873823
84.09551,0.00041276385,0.0047644256,-0.0005774522
84.11229,0.0001543508,0.004661278,0.00027698383
84.129,-0.00023360811,0.0047981055,0.0020215805
84.1455,-0.0006137786,0.0049099843,0.0037211487
84.162186,-0.000888833,0.0045874226,0.0045611323
84.17872,-0.001537744,0.0043523153,0.006146278
84.19551,-0.0023699573,0.004315196,0.007600999
84.21243,-0.0027541278,0.0040197214,0.008286009
84.22863,-0.0032627368,0.0038689713,0.009479566
84.24539,-0.0040687225,0.0035402947,0.010661038
84.262245,-0.0041224025,0.0033971097,0.011238119
84.278824,-0.004942369,0.0034643556,0.012275465
84.29566,-0.005758152,0.0032145665,0.013202729
84.312164,-0.006155115,0.0028334362,0.013576425
84.3286,-0.006702788,0.0031526594,0.014302848
84.345276,-0.0077837743,0.002853791,0.014934465
84.36209,-0.007959849,0.0025676452,0.015179455
84.37862,-0.008879814,0.0025239983,0.01563174
84.39539,-0.0090302145,0.0023540384,0.015816081
84.41225,-0.010045347,0.002712772,0.016067168
84.42864,-0.010837203,0.0026902575,0.01621774
84.44537,-0.010939899,0.0024986495,0.016245507
84.461815,-0.011215539,0.0024193774,0.01619907
84.47879,-0.011469783,0.002293722,0.01606744
84.495384,-0.011940001,0.002100853,0.015916258
84.512146,-0.012379775,0.0016743738,0.015539022
84.52873,-0.012568177,0.0019290092,0.015041993
84.54537,-0.012586935,0.0018095822,0.014718739
84.56242,-0.012914098,0.0021403893,0.01394898
84.579124,-0.013293513,0.002232192,0.012984645
84.59559,-0.013328604,0.0021300323,0.0124179665
84.61215,-0.013545934,0.0026113742,0.011158243
84.62893,-0.013596345,0.0029149097,0.009748523
84.645325,-0.013796046,0.0028041557,0.008117151
84.66222,-0.013724422,0.0032232753,0.0064031635
84.67889,-0.014079626,0.0036609406,0.0045574657
84.695595,-0.014080706,0.003169067,0.0045539904
84.71221,-0.014373283,0.0037296014,0.0024755846
84.72865,-0.014518503,0.0036211982,0.00033174054
84.74553,-0.0144595755,0.0046281675,-0.0018971462
84.76219,-0.01440145,0.004837626,-0.004154029
84.77875,-0.014172436,0.0053406493,-0.0064495173
84.79548,-0.014022136,0.0054626768,-0.007595145
84.812035,-0.013596681,0.0063771927,-0.009750706
84.82882,-0.013088796,0.006912793,-0.012022856
84.84534,-0.013059804,0.0065552816,-0.013174472
84.861885,-0.012854365,0.007026719,-0.015481053
84.87892,-0.0125011075,0.0076099704,-0.01779881
84.89562,-0.01225385,0.0078329975,-0.018903198
84.9122,-0.011919753,0.007861603,-0.0211651
84.92875,-0.011197452,0.0077121025,-0.023499906
84.945595,-0.011086445,0.00758095,-0.02461798
84.96217,-0.01018459,0.008106363,-0.026868671
84.979034,-0.009715626,0.007736802,-0.029077206
84.995705,-0.009481158,0.0073678913,-0.030157192
85.01206,-0.008696443,0.0073617105,-0.032110326
85.028885,-0.008410294,0.0072863437,-0.03312245
85.04559,-0.00771905,0.007391836,-0.034932133
85.0624,-0.0069000004,0.0071575935,-0.03657968
85.079056,-0.006574519,0.0069893384,-0.037326723
85.0957,-0.005829541,0.0071045463,-0.038966667
85.11232,-0.005078252,0.0068135974,-0.040444363
85.1292,-0.0049131815,0.0067775915,-0.041159566
85.14544,-0.004162451,0.0068567665,-0.042369206
85.16213,-0.0033960538,0.0070387684,-0.043457024
85.17867,-0.0028094999,0.0064509427,-0.043968573
85.195404,-0.002184472,0.0062257526,-0.044887792
85.212395,-0.001113595,0.005656092,-0.045575846
85.22875,-0.0006408844,0.0053023687,-0.045893393
85.24533,-0.00005011495,0.0053663636,-0.04636566
85.26236,0.0005656528,0.0047726966,-0.046717126
85.27885,0.00082787,0.004478218,-0.046897586
85.29578,0.0013132854,0.0044186716,-0.047070384
85.31235,0.0015509989,0.004457479,-0.047003426
85.328865,0.0020262809,0.0036043026,-0.04696561
85.34519,0.002345517,0.0035306248,-0.0466753
85.36205,0.0024840909,0.0032351324,-0.046453565
85.37905,0.0031329754,0.0033959101,-0.045930803
85.39547,0.0031545544,0.0028970256,-0.04526233
85.41227,0.0029948715,0.002556707,-0.04484038
85.42876,0.0033044417,0.0021888227,-0.044004153
85.444984,0.0032910241,0.0020782966,-0.043024313
85.46215,0.0030122115,0.0014183049,-0.042497594
85.478775,0.0030560982,0.0013088103,-0.041390155
85.49523,0.002946852,0.00057846046,-0.040777877
85.51212,0.003222372,0.00062481436,-0.0394397
85.52905,0.0031047699,0.00030002164,-0.037889093
85.54566,0.0030451333,-0.00016970275,-0.036188584
85.5622,0.0029357432,-0.0006298416,-0.035335995
85.57897,0.0029061441,-0.00040406414,-0.033566754
85.5956,0.0028373513,-0.0008917619,-0.03170111
85.61242,0.002759327,-0.0010679659,-0.030729756
85.628914,0.0024315764,-0.0012971702,-0.028801495
85.64548,0.0021355776,-0.0015257722,-0.026781527
85.66207,0.0020097182,-0.0018194704,-0.025739873
85.67894,0.0016495622,-0.0021798217,-0.023707666
85.69539,0.0012194627,-0.0025769717,-0.02155991
85.71214,0.00083283364,-0.0027200885,-0.0204848
85.728935,0.00046878328,-0.003312473,-0.018304402
85.74574,-0.00033397175,-0.0032758412,-0.016162252
85.76239,-0.00044837748,-0.0036446531,-0.015137323
85.778824,-0.0011359196,-0.0035668155,-0.013041818
85.79558,-0.001856008,-0.003406089,-0.010942373
85.81201,-0.002037307,-0.003614088,-0.009905082
85.82896,-0.0028396072,-0.003879983,-0.007918023
85.845345,-0.0035685922,-0.0043426855,-0.0059719873
85.86224,-0.0042338786,-0.0046164826,-0.005018068
85.87878,-0.0051495624,-0.004725283,-0.003155872
85.895706,-0.00589799,-0.0048650815,-0.0013931227
85.9122,-0.00626572,-0.0054813214,-0.0005378379
85.92891,-0.0075694607,-0.005819874,0.0011270851
85.94554,-0.007723278,-0.006223896,0.0019157242
85.96242,-0.008934066,-0.0062432927,0.0034855697
85.97886,-0.009883226,-0.0063184104,0.005034182
85.99553,-0.01003897,-0.006760072,0.0057606283
86.012245,-0.011296202,-0.0064265467,0.007896646
86.02869,-0.011993825,-0.0064501497,0.009228195
86.04587,-0.011996434,-0.0069880234,0.009225069
86.06231,-0.012564101,-0.0068582757,0.010474037
86.07892,-0.013151328,-0.0070023476,0.011649181
86.09566,-0.013455513,-0.0071086753,0.012775213
86.112526,-0.014023793,-0.007538221,0.013905098
86.1287,-0.014443732,-0.007576756,0.01494208
86.14573,-0.0144475745,-0.0081093935,0.01493809
86.16214,-0.014964336,-0.007481026,0.01634652
86.17885,-0.015201997,-0.007375988,0.017095115
86.195435,-0.015351007,-0.007717532,0.017422976
86.21219,-0.015835626,-0.008174869,0.017983684
86.229355,-0.01589845,-0.008118498,0.018452674
86.245804,-0.015904216,-0.008032638,0.018670907
86.26218,-0.016081547,-0.007615933,0.019027306
86.27895,-0.016234498,-0.0075167483,0.019256158
86.295456,-0.01636621,-0.0075254217,0.01934537
86.31222,-0.016646553,-0.0070388094,0.019490037
86.32881,-0.016675226,-0.0068733646,0.019529736
86.34529,-0.016994586,-0.0062198495,0.019491
86.36216,-0.016981827,-0.0053710574,0.019394936
86.378975,-0.016882703,-0.0044928044,0.019235307
86.39546,-0.016816458,-0.0040150606,0.019161317
86.412186,-0.01662785,-0.0028675066,0.018895106
86.428825,-0.016400103,-0.0027848177,0.018706478
86.44568,-0.015775437,-0.0015585088,0.018343117
86.46227,-0.015329977,0.00002880438,0.017904226
86.47886,-0.014837233,0.00031345355,0.017632954
86.49547,-0.014246038,0.0017595806,0.017073672
86.51208,-0.013902297,0.003013651,0.016498486
86.52875,-0.013592419,0.0033100806,0.016189672
86.5455,-0.0128374,0.0045761336,0.015538577
86.56192,-0.012195015,0.005769124,0.014847974
86.579056,-0.011843068,0.0060300766,0.014506527
86.59543,-0.010453529,0.0074598324,0.013784559
86.61219,-0.009451666,0.008602127,0.013034783
86.628876,-0.009274392,0.0086779045,0.012628618
86.64541,-0.008115524,0.009912951,0.011919967
86.66193,-0.0071253297,0.011004846,0.011195635
86.67872,-0.0064345486,0.011155047,0.010831111
86.69552,-0.0055467784,0.012303731,0.010111378
86.71221,-0.004621759,0.013169999,0.009435698
86.72895,-0.0039867563,0.013201747,0.009106904
86.74549,-0.0027445012,0.01391571,0.008403243
86.76235,-0.0016700639,0.015009768,0.007671572
86.77894,-0.0012710484,0.015092859,0.0072759725
86.7959,-0.00017116105,0.015614435,0.00657823
86.812325,0.001109775,0.015917448,0.0058811894
86.829,0.0017813382,0.015769323,0.0055245855
86.845695,0.0029026198,0.016015353,0.004818216
86.8623,0.0043478445,0.01601454,0.0041843723
86.878914,0.0050366437,0.015879292,0.0038834496
86.89585,0.0064524,0.01607738,0.0032278514
86.91214,0.0065029096,0.015905522,0.0028969839
86.92898,0.0076903384,0.016119212,0.0022816458
86.94559,0.008458412,0.016132701,0.0016641109
86.96228,0.009026617,0.015874583,0.0013779185
86.97841,0.009495965,0.016105155,0.0008670859
86.99593,0.010032644,0.016210014,0.00029739417
87.01227,0.010458643,0.01572636,0.000028355053
87.0289,0.010808237,0.015006894,-0.00048715796
87.04551,0.010661722,0.015095767,-0.00095883996
87.06219,0.010784312,0.014527384,-0.0012033448
87.07887,0.010770286,0.014265396,-0.0016804214
87.095566,0.010621926,0.013651632,-0.0022851424
87.11217,0.01053148,0.013171162,-0.002574682
87.12883,0.010498896,0.0128392875,-0.003142856
87.145355,0.009929713,0.012352063,-0.0036888397
87.16242,0.00977033,0.011376528,-0.0039874613
87.178825,0.009635822,0.010730794,-0.0044830227
87.19537,0.009301714,0.010458724,-0.0048929085
87.21232,0.0087957615,0.009686068,-0.005104566
87.22902,0.008383229,0.008960531,-0.0054235025
87.24555,0.0082404595,0.008539374,-0.0055902023
87.26213,0.0077521917,0.008244199,-0.0057791313
87.27866,0.006992045,0.0077635017,-0.005881302
87.29556,0.0071372837,0.007071863,-0.0058930456
87.31226,0.0067123575,0.0065922705,-0.0059740436
87.328896,0.005871212,0.00571232,-0.005947985
87.34539,0.0053442633,0.0053746216,-0.005870978
87.362015,0.004321273,0.004732492,-0.0057231802
87.379105,0.003332214,0.0039887573,-0.005494913
87.395584,0.003156752,0.003176283,-0.0053962423
87.41216,0.0016182612,0.002381883,-0.0049419017
87.42884,0.00053798966,0.0018659875,-0.00461948
87.44569,0.00053934875,0.001274982,-0.0046192706
87.46217,-0.00053489255,0.0001939353,-0.0043123364
87.478775,-0.0017032864,-0.00053186156,-0.004012296
87.4956,-0.0031769953,-0.0015140958,-0.0036775977
87.511894,-0.0044471812,-0.002419082,-0.00337936
87.52885,-0.0058865403,-0.0033281601,-0.0030866882
87.54559,-0.005885437,-0.0039317533,-0.0030883749
87.56221,-0.008012262,-0.0048743617,-0.002674152
87.57912,-0.009261541,-0.005818117,-0.0024329238
87.59563,-0.009865203,-0.0062737144,-0.0023025637
87.612114,-0.010675502,-0.006978382,-0.0020368777
87.62869,-0.01165049,-0.0075537413,-0.0018052097
87.64539,-0.011750789,-0.008108864,-0.0016686895
87.66263,-0.0125400005,-0.008673778,-0.0013586283
87.67885,-0.01333452,-0.00918881,-0.0010465578
87.69573,-0.013564618,-0.009325777,-0.0008453903
87.71229,-0.01420872,-0.009589071,-0.00040924325
87.72882,-0.014670184,-0.010086295,0.00007725281
87.74573,-0.015423785,-0.010592331,0.00029273628
87.762344,-0.015673896,-0.010298406,0.000847516
87.77891,-0.015607489,-0.010683889,0.0010954946
87.7956,-0.015750283,-0.010757264,0.0016992245
87.81223,-0.016059658,-0.010506687,0.0023242596
87.82863,-0.015783936,-0.010539857,0.0026843115
87.84567,-0.015744422,-0.010483528,0.0033644135
87.86266,-0.0155568775,-0.010339283,0.004077876
87.878845,-0.016109355,-0.010524767,0.004458627
87.89567,-0.015982227,-0.010057018,0.0051729516
87.912254,-0.015835892,-0.010002214,0.005922605
87.92901,-0.0157228,-0.010226745,0.00626835
87.94572,-0.015419334,-0.009944938,0.007034408
87.962326,-0.015350577,-0.009326242,0.007832672
87.97903,-0.014603433,-0.009292363,0.008228531
87.99548,-0.014258424,-0.008656897,0.009037208
88.01242,-0.013757072,-0.007935789,0.009843291
88.028984,-0.013668206,-0.0077589257,0.010285125
88.04529,-0.0128283035,-0.006994939,0.011190644
88.06217,-0.012236887,-0.006274643,0.012103531
88.07907,-0.012026436,-0.006271683,0.0126276845
88.09569,-0.011213722,-0.005154604,0.013602291
88.112274,-0.010066868,-0.004230614,0.014575021
88.1291,-0.00957285,-0.004287769,0.015014788
88.14528,-0.008808518,-0.0035687033,0.015945828
88.16226,-0.0077926093,-0.0025611562,0.016875079
88.179085,-0.006956983,-0.0022942168,0.017275512
88.19555,-0.0059864484,-0.0012286205,0.018140422
88.2124,-0.005310936,-0.000065669796,0.018930929
88.22886,-0.004606803,0.00036300992,0.01930144
88.245705,-0.0032799363,0.0014584394,0.019914133
88.262375,-0.0023672406,0.002543988,0.020370899
88.27878,-0.0021917326,0.0028246716,0.02057089
88.29581,-0.0010598969,0.003832325,0.020940948
88.3124,0.00019744095,0.0048977532,0.021221263
88.32889,0.00092292065,0.0050516287,0.021258695
88.34564,0.0015896376,0.006055524,0.021329837
88.36191,0.002211473,0.005806862,0.021262111
88.37916,0.002995522,0.006605591,0.020952076
88.39563,0.0037878638,0.0071331584,0.020429347
88.41228,0.0040775817,0.0072138747,0.020159068
88.428566,0.0046830806,0.0074985544,0.019460162
88.445755,0.005189253,0.0076028067,0.018577972
88.462006,0.0057144975,0.00750572,0.018101305
88.47901,0.0061920956,0.007905807,0.017049747
88.49547,0.0067900256,0.008409632,0.015977377
88.51232,0.006984826,0.00859014,0.015440976
88.5287,0.007698439,0.009061025,0.014283074
88.54566,0.008356232,0.009571116,0.013054194
88.56235,0.008267189,0.009352448,0.01242716
88.579414,0.008524737,0.009427717,0.011103425
88.595665,0.008880531,0.009554818,0.009697034
88.61219,0.0091819195,0.00950939,0.008954904
88.62884,0.009532992,0.009407066,0.007449937
88.64563,0.009488333,0.009578273,0.005905715
88.66234,0.009790814,0.008976075,0.0051125283
88.678795,0.009935918,0.0092966985,0.003492567
88.69582,0.009830818,0.009326623,0.0018100366
88.71241,0.009629422,0.008942779,0.00095892337
88.729004,0.009347414,0.008631355,-0.000771104
88.74568,0.009064965,0.008532168,-0.001608663
88.7622,0.008643529,0.00847063,-0.0032933012
88.778694,0.008364254,0.008572021,-0.004945547
88.79552,0.008064674,0.008315731,-0.006504239
88.811935,0.0076150177,0.008115358,-0.008015484
88.82862,0.007361789,0.008047986,-0.009445578
88.84573,0.007364695,0.007423157,-0.009443221
88.862404,0.00670324,0.0071076727,-0.0107571045
88.87898,0.0064175907,0.0069411383,-0.01196496
88.89563,0.006091945,0.0068833097,-0.013087708
88.912186,0.0055294703,0.00683567,-0.014067097
88.92888,0.0050386423,0.0062506874,-0.014951367
88.945595,0.0050132945,0.00566496,-0.015364294
88.96241,0.004663999,0.0050897617,-0.016107677
88.9791,0.0039251484,0.004743058,-0.016723597
88.995476,0.0037658978,0.0039991313,-0.01698015
89.012184,0.0034023807,0.003485911,-0.017502785
89.02892,0.0031060718,0.0032387653,-0.017878033
89.045525,0.002852309,0.0027869714,-0.018036604
89.06236,0.002278991,0.00223189,-0.018238746
89.07895,0.001810433,0.001617948,-0.018311925
89.095535,0.0017426703,0.0011466264,-0.018343467
89.11252,0.0012564602,0.0006374371,-0.018327521
89.129005,0.00035132308,0.00011202018,-0.018238632
89.145706,0.0001520375,-0.0005510935,-0.018165655
89.16233,-0.0002478097,-0.0012529053,-0.017974837
89.17892,-0.0010722374,-0.001777608,-0.017832492
89.19557,-0.0016419977,-0.0025681471,-0.01750158
89.21212,-0.0023200049,-0.0030922943,-0.017134076
89.22897,-0.0025091448,-0.003777831,-0.016931184
89.2454,-0.003213619,-0.0043876446,-0.016428046
89.262245,-0.004129344,-0.004677422,-0.015921932
89.27885,-0.0042278487,-0.005227904,-0.015641643
89.29547,-0.00465286,-0.005822243,-0.01508761
89.31195,-0.005135086,-0.0062357923,-0.0144960685
89.32895,-0.0055036456,-0.006639793,-0.014171217
89.345535,-0.0056798127,-0.0070536034,-0.013553541
89.362045,-0.00594675,-0.007303696,-0.012895533
89.37913,-0.006346164,-0.00795889,-0.012563916
89.39552,-0.0066991188,-0.0087815905,-0.011853013
89.41279,-0.006836458,-0.008918943,-0.011122137
89.42899,-0.006714768,-0.009578072,-0.010759151
89.44577,-0.0069479626,-0.010208636,-0.009999521
89.46217,-0.0070360075,-0.011023963,-0.0091875605
89.47882,-0.007000137,-0.011286704,-0.008812062
89.49575,-0.007119589,-0.011938412,-0.00800486
89.512405,-0.0070483414,-0.012734393,-0.0071953987
89.52881,-0.007118104,-0.013062947,-0.006782897
89.54575,-0.007113545,-0.013329448,-0.005933089
89.5623,-0.006957893,-0.01349614,-0.0050765285
89.57905,-0.0066794134,-0.013882667,-0.00466612
89.59563,-0.0069835475,-0.014193149,-0.003771399
89.612236,-0.0067190686,-0.014704949,-0.0033181515
89.628624,-0.006574945,-0.014388224,-0.0023995377
89.64549,-0.00659587,-0.014514263,-0.0015004821
89.66216,-0.0062241857,-0.014802505,-0.0005966673
89.678955,-0.006389777,-0.014828352,-0.00014384858
89.69565,-0.0060070013,-0.014472693,0.0007927475
89.71225,-0.0054138727,-0.0140851205,0.0017557674
89.728966,-0.0053119343,-0.013933651,0.0022773126
89.74562,-0.0045908773,-0.013517177,0.0032885328
89.76228,-0.004436182,-0.013713841,0.0037602016
89.779045,-0.0038302282,-0.012961439,0.004754834
89.7956,-0.0034749864,-0.012461677,0.00576152
89.812195,-0.0028666516,-0.012350255,0.0062424033
89.82893,-0.002479542,-0.011597678,0.0071692914
89.84542,-0.002137422,-0.011160889,0.008030048
89.8623,-0.0024809185,-0.01128726,0.008453477
89.87908,-0.002022396,-0.010328847,0.009207033
89.895744,-0.0016997777,-0.009345923,0.009816253
89.912125,-0.0013838772,-0.00930678,0.010032516
89.928825,-0.0013222062,-0.008128525,0.010386387
89.94544,-0.001444609,-0.007962876,0.010497203
